Key,Type,Description,Address,DateTime,Latitude,Longitude,City,Website
https://spotcrime.com/crime/146890708-2b586aab0abfdd80bbee1694b1c21209,Vandalism,"Malicious Mischief. Malicious Mischief, Vandalism to Property. Resolution","SAN JOSE AVE AND SENECA AVE, San Francisco, CA",2020-09-20 20:51:00+03:00,37.721628598092,-122.44585491853,san francisco,spotcrime
https://spotcrime.com/crime/146890715-f5be698c76fb4107a062b38346f30a82,Other,Other Miscellaneous. Trespassing. Resolution,"SAN JOSE AVE AND SENECA AVE, San Francisco, CA",2020-09-20 20:51:00+03:00,37.721628598092,-122.44585491853,san francisco,spotcrime
https://spotcrime.com/crime/146890710-d62786d81fd6749f2989ec6d15db06e4,Assault,Assault. Battery. Resolution,"GOUGH ST AND ELLIS ST, San Francisco, CA",2020-09-20 20:51:00+03:00,37.783399857519,-122.42429481397,san francisco,spotcrime
https://spotcrime.com/crime/146890712-c25bac79b76fdf1c420c59b83ef58aea,Other,Disorderly Conduct. Disturbing Religious Meetings. Resolution,"GOUGH ST AND ELLIS ST, San Francisco, CA",2020-09-20 20:51:00+03:00,37.783399857519,-122.42429481397,san francisco,spotcrime
https://spotcrime.com/crime/146890703-00da605e6e0184eeed710a3abc6debb4,Assault,"Assault. Assault, Aggravated, W/ Other Weapon. Resolution","04TH ST AND MISSION BAY BLVD, San Francisco, CA",2020-09-20 20:31:00+03:00,37.771009190895,-122.39119934924,san francisco,spotcrime
https://spotcrime.com/crime/146890706-e2b4b689b44ed172fc80bab0531086f8,Other,"Family Offense. Child, Inflicting Physical Pain, Mental Suffering, or Death. Resolution","04TH ST AND MISSION BAY BLVD, San Francisco, CA",2020-09-20 20:31:00+03:00,37.771009190895,-122.39119934924,san francisco,spotcrime
https://spotcrime.com/crime/146890701-2217128fbb16055e3fb7b476044e6fb7,Arrest,"Weapons Offense. Weapon, Deadly, Imitation or Laser Scope, Exhibiting. Resolution","FENTON LN AND BURNETT AVE, San Francisco, CA",2020-09-20 20:26:00+03:00,37.749658236364,-122.44494756586,san francisco,spotcrime
https://spotcrime.com/crime/146890698-f04c309d8dc8a1464202ce27408328d5,Theft,Fraud. Fraudulent Use Of Automated Teller Card. Resolution,"MANSELL ST AND JOHN F SHELLEY DR, San Francisco, CA",2020-09-20 20:21:00+03:00,37.71812671492,-122.41417632432,san francisco,spotcrime
https://spotcrime.com/crime/146890695-a280da29773f5afe4370ff8d71c78d31,Other,Missing Person. Found Person. Resolution,"CENTRAL AVE AND HAYES ST, San Francisco, CA",2020-09-20 19:07:00+03:00,37.774149484132,-122.44440461399,san francisco,spotcrime
https://spotcrime.com/crime/146890692-de1f1ae171a9ed037bcf558313f26fc5,Other,Suspicious Occ. Suspicious Occurrence. Resolution,"ELLIS ST AND LARKIN ST, San Francisco, CA",2020-09-20 18:51:00+03:00,37.78423573864,-122.41770675086,san francisco,spotcrime
https://spotcrime.com/crime/146890688-44667fd876e590680b9bf515b870d3a7,Robbery,"Robbery. Robbery, Att., Street or Public Place, W/ Force. Resolution","MISSION ST AND MORSE ST AND WHITTIER ST, San Francisco, CA",2020-09-20 18:46:00+03:00,37.710372707144,-122.44837696321,san francisco,spotcrime
https://spotcrime.com/crime/146890686-905eec22f8c2c87bbaeacbffc3d9b9c7,Arrest,"Weapons Offense. Firearm, Discharging Within City Limits. Resolution","NEWCOMB AVE AND BARNEVELD AVE, San Francisco, CA",2020-09-20 17:54:00+03:00,37.743123762356,-122.40327519404,san francisco,spotcrime
https://spotcrime.com/crime/146890682-6e31b44f15b2871c3ea6c25b7cbd4c0d,Other,Disorderly Conduct. Terrorist Threats. Resolution,"SEVILLE ST AND CORDOVA ST, San Francisco, CA",2020-09-20 17:51:00+03:00,37.711580288082,-122.43555252902,san francisco,spotcrime
https://spotcrime.com/crime/146890673-3fa38ed7e3bc01604fa79c070921461e,Assault,"Assault. Battery, Of A Police Officer. Resolution","ACADIA ST AND MONTEREY BLVD, San Francisco, CA",2020-09-20 17:29:00+03:00,37.731589793827,-122.43745753717,san francisco,spotcrime
https://spotcrime.com/crime/146890667-88b2f4afa50d4d6fa00d4d050fdfa601,Vandalism,"Malicious Mischief. Malicious Mischief, Vandalism to Property. Resolution","POLK ST AND PACIFIC AVE, San Francisco, CA",2020-09-20 17:21:00+03:00,37.795027344534,-122.42158275659,san francisco,spotcrime
